Index,Temperature,Humidity%,Rain
10656,29,46.2,Yes
10657,19,45.1,No
10658,26,45.5,Yes
10659,29,49.3,Yes
10660,13,41.7,No
10661,30,49.3,Yes
10662,15,49.6,No
10663,26,48.7,Yes
10664,27,49.9,Yes
10665,25,80.7,Yes
10666,20,47.4,No
10667,16,39.4,No
10668,30,43.7,Yes
10669,31,70.5,Yes
10670,12,75.7,No
10671,23,60.6,Yes
10672,20,52.1,No
10673,13,56.0,No
10674,12,50.9,No
10675,34,52.4,Yes
10676,26,84.0,Yes
10677,33,82.8,Yes
10678,23,87.4,Yes
10679,24,94.0,Yes
10680,24,69.6,Yes
10681,32,61.5,Yes
10682,31,76.1,Yes
10683,25,92.6,Yes
10684,31,74.2,Yes
10685,13,66.9,No
10686,32,61.6,Yes
10687,27,93.6,Yes
10688,34,95.5,Yes
10689,29,68.8,Yes
10690,18,67.2,No
10691,20,62.6,No
10692,19,55.4,No
10693,23,61.3,Yes
10694,13,62.5,No
10695,29,65.5,Yes
10696,21,60.1,No
10697,17,52.7,No
10698,29,54.8,Yes
10699,33,65.0,Yes
10700,13,56.9,No
10701,26,64.7,Yes
10702,24,67.7,Yes
10703,32,73.8,Yes
10704,34,86.4,Yes
10705,20,68.4,No
10706,13,61.4,No
10707,12,57.3,No
10708,17,57.4,No
10709,20,54.0,No
10710,19,52.3,No
10711,23,60.8,Yes
10712,25,74.0,Yes
10713,28,74.7,Yes
10714,29,76.6,Yes
10715,27,77.0,Yes
10716,29,71.2,Yes
10717,23,68.1,Yes
10718,23,74.2,Yes
10719,18,70.4,No
10720,27,65.5,Yes
10721,29,60.2,Yes
10722,27,66.4,Yes
10723,31,66.9,Yes
10724,24,53.5,Yes
10725,13,45.4,No
10726,33,56.5,Yes
10727,19,47.5,No
10728,20,43.1,No
10729,34,43.8,Yes
10730,34,49.8,Yes
10731,15,44.1,No
10732,30,49.1,Yes
10733,17,46.8,No
10734,16,47.2,No
10735,33,51.6,Yes
10736,26,60.9,Yes
10737,17,45.1,No
10738,18,38.5,No
10739,25,45.1,Yes
10740,28,66.8,Yes
10741,20,74.5,No
10742,26,55.1,Yes
10743,23,52.3,Yes
10744,34,57.3,Yes
10745,16,47.0,No
10746,29,51.8,Yes
10747,24,93.2,Yes
10748,25,95.6,Yes
10749,33,99.1,Yes
10750,32,96.6,Yes
10751,27,70.1,Yes
10752,16,61.9,No
10753,33,79.4,Yes
10754,32,94.6,Yes
10755,20,73.3,No
10756,29,67.8,Yes
10757,30,66.0,Yes
10758,25,79.4,Yes
10759,27,74.3,Yes
10760,33,70.0,Yes
10761,13,62.4,No
10762,26,62.1,Yes
10763,28,58.7,Yes
10764,27,62.2,Yes
10765,32,67.6,Yes
10766,31,66.6,Yes
10767,15,66.1,No
10768,12,61.7,No
10769,33,58.5,Yes
10770,33,65.0,Yes
10771,29,54.2,Yes
10772,31,64.4,Yes
10773,26,72.5,Yes
10774,23,68.2,Yes
10775,23,82.1,Yes
10776,23,69.8,Yes
10777,33,63.7,Yes
10778,32,66.9,Yes
10779,16,53.9,No
10780,13,58.5,No
10781,15,56.0,No
10782,23,60.1,Yes
10783,25,65.1,Yes
10784,23,72.4,Yes
10785,21,72.9,No
10786,21,65.6,No
10787,33,71.6,Yes
10788,21,67.8,No
10789,20,72.8,No
10790,14,67.4,No
10791,17,65.3,No
10792,25,56.8,Yes
10793,31,69.2,Yes
10794,31,67.3,Yes
10795,23,55.2,Yes
10796,12,41.1,No
10797,31,61.1,Yes
10798,14,48.2,No
10799,13,47.5,No
10800,28,47.3,Yes
10801,31,51.7,Yes
10802,29,49.9,Yes
10803,16,50.4,No
10804,18,49.8,No
10805,24,51.3,Yes
10806,21,52.1,No
10807,27,43.4,Yes
10808,15,52.2,No
10809,16,40.8,No
10810,31,46.3,Yes
10811,27,64.5,Yes
10812,27,75.8,Yes
10813,28,66.7,Yes
10814,14,52.5,No
10815,34,56.4,Yes
10816,24,47.8,Yes
10817,32,53.1,Yes
10818,28,96.9,Yes
10819,28,92.8,Yes
10820,33,99.7,Yes
10821,34,90.8,Yes
10822,21,71.6,No
10823,30,63.1,Yes
10824,34,79.2,Yes
10825,31,98.1,Yes
10826,15,80.5,No
10827,20,72.0,No
10828,26,70.9,Yes
10829,31,97.2,Yes
10830,25,95.1,Yes
10831,23,72.8,Yes
10832,12,68.2,No
10833,14,65.8,No
10834,16,65.4,No
10835,34,77.1,Yes
10836,29,68.9,Yes
10837,20,74.9,No
10838,13,72.3,No
10839,25,70.1,Yes
10840,26,72.8,Yes
10841,20,72.6,No
10842,24,66.3,Yes
10843,34,79.8,Yes
10844,19,82.3,No
10845,31,71.4,Yes
10846,29,92.1,Yes
10847,14,80.1,No
10848,19,72.3,No
10849,18,67.9,No
10850,17,54.0,No
10851,15,52.1,No
10852,14,63.5,No
10853,33,65.1,Yes
10854,34,81.6,Yes
10855,31,85.8,Yes
10856,31,83.0,Yes
10857,15,86.7,No
10858,24,77.1,Yes
10859,33,74.4,Yes
10860,25,84.9,Yes
10861,12,77.6,No
10862,14,73.9,No
10863,33,62.7,Yes
10864,33,73.0,Yes
10865,34,63.8,Yes
10866,33,58.3,Yes
10867,21,48.7,No
10868,30,58.2,Yes
10869,29,55.2,Yes
10870,20,49.0,No
10871,25,47.5,Yes
10872,33,59.2,Yes
10873,30,48.7,Yes
10874,23,50.1,Yes
10875,29,49.8,Yes
10876,29,53.2,Yes
10877,16,54.2,No
10878,34,43.3,Yes
10879,16,44.1,No
10880,13,47.5,No
10881,30,55.6,Yes
10882,34,71.4,Yes
10883,25,80.1,Yes
10884,28,66.0,Yes
10885,17,57.7,No
10886,33,55.4,Yes
10887,17,53.4,No
10888,31,50.7,Yes
10889,12,26.9,Yes
10890,33,85.3,Yes
10891,24,83.8,Yes
10892,32,83.7,Yes
10893,25,70.7,Yes
10894,30,63.5,Yes
10895,25,74.1,Yes
10896,27,83.7,Yes
10897,15,78.6,No
10898,19,63.5,No
10899,33,74.2,Yes
10900,24,92.9,Yes
10901,23,74.3,Yes
10902,34,77.9,Yes
10903,12,65.1,No
10904,17,66.7,No
10905,15,58.4,No
10906,23,70.7,Yes
10907,32,70.3,Yes
10908,30,79.1,Yes
10909,13,71.1,No
10910,23,67.5,Yes
10911,28,77.8,Yes
10912,29,75.6,Yes
10913,31,67.0,Yes
10914,32,70.4,Yes
10915,34,93.1,Yes
10916,20,82.6,No
10917,33,90.4,Yes
10918,15,90.8,No
10919,28,80.7,Yes
10920,27,79.3,Yes
10921,17,55.7,No
10922,17,63.3,No
10923,18,63.5,No
10924,27,71.0,Yes
10925,29,76.0,Yes
10926,28,80.1,Yes
10927,33,68.4,Yes
10928,28,65.6,Yes
10929,28,84.8,Yes
10930,31,84.9,Yes
10931,32,91.4,Yes
10932,19,85.7,No
10933,16,66.1,No
10934,33,62.7,Yes
10935,24,80.5,Yes
10936,30,79.7,Yes
10937,23,56.9,Yes
10938,23,48.0,Yes
10939,25,63.5,Yes
10940,30,55.8,Yes
10941,17,52.9,No
10942,33,49.4,Yes
10943,28,61.4,Yes
10944,23,55.4,Yes
10945,25,56.0,Yes
10946,23,55.4,Yes
10947,26,56.5,Yes
10948,21,55.2,No
10949,32,56.1,Yes
10950,18,51.5,No
10951,14,44.8,No
10952,21,52.8,No
10953,19,77.6,No
10954,17,87.2,No
10955,17,65.1,No
10956,21,59.6,No
10957,28,70.1,Yes
10958,19,58.9,No
10959,30,59.0,Yes
10960,25,75.6,Yes
10961,29,92.7,Yes
10962,29,94.6,Yes
10963,15,93.6,No
10964,18,83.5,No
10965,18,64.0,No
10966,26,82.7,Yes
10967,30,94.5,Yes
10968,18,83.7,No
10969,30,82.4,Yes
10970,34,85.6,Yes
10971,31,99.9,Yes
10972,24,95.4,Yes
10973,27,92.1,Yes
10974,27,84.9,Yes
10975,21,79.1,No
10976,14,64.2,No
10977,33,83.8,Yes
10978,32,81.9,Yes
10979,19,82.2,No
10980,15,88.9,No
10981,19,82.5,No
10982,28,86.9,Yes
10983,33,84.0,Yes
10984,30,69.1,Yes
10985,31,88.5,Yes
10986,32,90.6,Yes
10987,23,88.8,Yes
10988,31,99.7,Yes
10989,18,93.8,No
10990,16,89.1,No
10991,29,82.2,Yes
10992,20,70.9,No
10993,15,74.3,No
10994,17,64.9,No
10995,32,75.0,Yes
10996,32,93.6,Yes
10997,29,88.5,Yes
10998,29,97.2,Yes
10999,31,76.0,Yes
11000,31,89.2,Yes
11001,12,87.4,No
11002,33,99.9,Yes
11003,12,92.3,No
11004,19,82.9,No
11005,23,75.8,Yes
11006,33,95.8,Yes
11007,30,94.3,Yes
11008,33,73.9,Yes
11009,19,57.7,No
11010,25,73.9,Yes
11011,21,48.2,No
11012,18,57.8,No
11013,23,40.2,Yes
11014,19,48.0,No
11015,29,71.6,Yes
11016,31,49.0,Yes
11017,19,44.5,No
11018,16,59.8,No
11019,12,62.8,No
11020,13,41.1,No
11021,15,42.8,No
11022,14,43.1,No
11023,25,47.7,Yes
11024,12,65.5,No
11025,13,77.7,No
11026,29,68.8,Yes
11027,15,62.3,No
11028,19,68.3,No
11029,33,58.7,Yes
11030,32,65.3,Yes
11031,30,91.9,Yes
11032,25,97.1,Yes
11033,30,86.0,Yes
11034,21,96.9,No
11035,23,67.6,Yes
11036,26,62.1,Yes
11037,34,79.4,Yes
11038,32,98.2,Yes
11039,20,79.0,No
11040,15,69.4,No
11041,32,65.1,Yes
11042,29,97.0,Yes
11043,25,99.9,Yes
11044,27,76.3,Yes
11045,15,68.0,No
11046,28,67.8,Yes
11047,18,63.5,No
11048,18,72.2,No
11049,14,75.3,No
11050,31,71.4,Yes
11051,33,67.4,Yes
11052,26,72.9,Yes
11053,33,76.5,Yes
11054,33,81.8,Yes
11055,12,74.2,No
11056,34,95.5,Yes
11057,27,95.4,Yes
11058,34,95.6,Yes
11059,32,99.3,Yes
11060,12,93.8,No
11061,20,85.0,No
11062,34,76.5,Yes
11063,17,64.8,No
11064,13,68.8,No
11065,14,68.9,No
11066,23,71.8,Yes
11067,32,97.2,Yes
11068,33,96.7,Yes
11069,24,92.5,Yes
11070,32,87.1,Yes
11071,28,78.4,Yes
11072,16,74.8,No
11073,12,87.2,No
11074,27,78.4,Yes
11075,20,73.5,No
11076,31,55.8,Yes
11077,32,69.2,Yes
11078,32,67.3,Yes
11079,15,53.2,No
11080,12,40.2,No
11081,32,55.2,Yes
11082,12,48.2,No
11083,12,41.1,No
11084,32,40.2,Yes
11085,30,46.2,Yes
11086,26,39.6,Yes
11087,29,43.4,Yes
11088,24,44.0,Yes
11089,25,45.7,Yes
11090,18,48.6,No
11091,27,41.1,Yes
11092,18,42.8,No
11093,14,38.5,No
11094,29,45.1,Yes
11095,19,61.3,No
11096,13,74.5,No
11097,15,54.6,No
11098,13,49.1,No
11099,20,57.2,No
11100,13,46.2,No
11101,12,53.1,No
11102,27,92.1,Yes
11103,34,93.6,Yes
11104,31,87.5,Yes
11105,34,96.7,Yes
11106,34,70.2,Yes
11107,29,60.3,Yes
11108,33,81.6,Yes
11109,23,94.6,Yes
11110,13,82.8,No
11111,29,73.0,Yes
11112,32,67.9,Yes
11113,29,97.0,Yes
11114,34,99.9,Yes
11115,30,75.1,Yes
11116,18,63.8,No
11117,12,67.5,No
11118,20,63.5,No
11119,30,72.2,Yes
11120,24,77.5,Yes
11121,27,71.4,Yes
11122,18,67.4,No
11123,32,72.9,Yes
11124,28,74.5,Yes
11125,30,78.0,Yes
11126,30,67.0,Yes
11127,31,78.5,Yes
11128,25,86.4,Yes
11129,28,84.9,Yes
11130,32,98.6,Yes
11131,13,87.5,No
11132,20,71.0,No
11133,34,71.1,Yes
11134,12,64.8,No
11135,15,53.6,No
11136,13,52.1,No
11137,25,56.2,Yes
11138,33,79.4,Yes
11139,24,80.2,Yes
11140,21,84.3,No
11141,33,88.6,Yes
11142,32,77.8,Yes
11143,34,77.8,Yes
11144,30,87.2,Yes
11145,21,78.3,No
11146,33,73.6,Yes
11147,34,65.0,Yes
11148,30,76.5,Yes
11149,27,77.2,Yes
11150,15,63.6,No
11151,18,49.4,No
11152,28,65.3,Yes
11153,17,48.2,No
11154,18,53.7,No
11155,31,40.2,Yes
11156,28,48.0,Yes
11157,26,48.0,Yes
11158,24,51.1,Yes
11159,15,44.5,No
11160,19,56.2,No
11161,19,62.8,No
11162,33,41.1,Yes
11163,16,42.8,No
11164,15,43.1,No
11165,23,47.7,Yes
11166,13,64.4,No
11167,20,77.2,No
11168,34,61.2,Yes
11169,20,55.8,No
11170,20,55.9,No
11171,15,44.4,No
11172,28,50.4,Yes
11173,29,91.9,Yes
11174,29,97.1,Yes
11175,31,83.8,Yes
11176,29,97.1,Yes
11177,31,65.1,Yes
11178,24,58.7,Yes
11179,30,76.2,Yes
11180,26,98.2,Yes
11181,32,74.4,Yes
11182,16,64.2,No
11183,26,62.4,Yes
11184,29,97.0,Yes
11185,24,99.9,Yes
11186,27,77.5,Yes
11187,17,70.9,No
11188,27,63.5,Yes
11189,18,63.5,No
11190,23,71.1,Yes
11191,16,71.4,No
11192,34,71.4,Yes
11193,30,67.4,Yes
11194,25,72.9,Yes
11195,29,64.1,Yes
11196,23,71.4,Yes
11197,16,57.2,No
11198,31,72.4,Yes
11199,29,95.4,Yes
11200,31,78.0,Yes
11201,23,99.3,Yes
11202,14,93.8,No
11203,17,78.0,No
11204,24,73.8,Yes
11205,21,63.5,No
11206,15,57.8,No
11207,15,58.3,No
11208,33,59.8,Yes
11209,28,73.9,Yes
11210,30,74.0,Yes
11211,24,92.5,Yes
11212,28,85.6,Yes
11213,26,77.5,Yes
11214,26,71.1,Yes
11215,31,87.2,Yes
11216,28,77.2,Yes
11217,15,72.1,No
11218,26,63.1,Yes
11219,32,64.5,Yes
11220,29,68.5,Yes
11221,28,57.8,Yes
11222,13,49.4,No
11223,24,65.3,Yes
11224,33,48.2,Yes
11225,33,53.7,Yes
11226,29,40.2,Yes
11227,20,48.0,No
11228,13,56.3,No
11229,25,49.0,Yes
11230,16,44.5,No
11231,18,56.2,No
11232,20,62.8,No
11233,13,41.1,No
11234,13,42.8,No
11235,13,43.1,No
11236,24,50.3,Yes
11237,18,64.5,No
11238,14,77.2,No
11239,15,57.6,No
11240,26,55.8,Yes
11241,15,61.0,No
11242,16,51.6,No
11243,26,56.3,Yes
11244,23,95.5,Yes
11245,30,98.6,Yes
11246,28,87.4,Yes
11247,17,96.9,No
11248,34,67.6,Yes
11249,31,62.1,Yes
11250,25,79.4,Yes
11251,27,98.2,Yes
11252,26,79.0,Yes
11253,26,69.4,Yes
11254,30,65.1,Yes
11255,23,97.0,Yes
11256,28,99.9,Yes
11257,34,76.3,Yes
11258,30,68.0,Yes
11259,26,67.8,Yes
11260,20,63.5,No
11261,21,72.2,No
11262,13,75.3,No
11263,15,71.4,No
11264,12,67.4,No
11265,20,72.9,No
11266,20,72.9,No
11267,23,77.1,Yes
11268,17,66.2,No
11269,27,82.1,Yes
11270,27,95.4,Yes
11271,31,88.1,Yes
11272,33,99.3,Yes
11273,14,93.8,No
11274,12,78.0,No
11275,29,73.8,Yes
11276,18,64.8,No
11277,16,62.2,No
11278,13,61.7,No
11279,25,64.3,Yes
11280,27,84.0,Yes
11281,29,83.6,Yes
11282,24,92.4,Yes
11283,26,87.1,Yes
11284,31,78.4,Yes
11285,28,74.8,Yes
11286,31,87.2,Yes
11287,26,78.4,Yes
11288,18,73.5,No
11289,33,71.6,Yes
11290,33,75.9,Yes
11291,29,76.5,Yes
11292,33,65.5,Yes
11293,12,57.2,No
11294,26,70.3,Yes
11295,19,63.9,No
11296,28,57.8,Yes
11297,31,58.6,Yes
11298,25,63.3,Yes
11299,23,59.1,Yes
11300,23,65.9,Yes
11301,15,64.1,No
11302,29,62.1,Yes
11303,34,62.0,Yes
11304,30,60.3,Yes
11305,13,56.8,No
11306,21,53.4,No
11307,23,59.2,Yes
11308,21,65.9,No
11309,16,76.6,No
11310,24,68.6,Yes
11311,29,62.1,Yes
11312,26,65.4,Yes
11313,21,61.3,No
11314,24,62.4,Yes
11315,34,89.6,Yes
11316,29,89.4,Yes
11317,31,92.7,Yes
11318,32,93.4,Yes
11319,32,82.7,Yes
11320,30,73.5,Yes
11321,25,80.1,Yes
11322,28,95.2,Yes
11323,30,86.4,Yes
11324,33,78.9,Yes
11325,29,77.5,Yes
11326,23,88.3,Yes
11327,26,86.3,Yes
11328,24,80.4,Yes
11329,33,72.7,Yes
11330,33,65.3,Yes
11331,15,65.0,No
11332,30,71.2,Yes
11333,26,77.4,Yes
11334,33,75.9,Yes
11335,29,68.1,Yes
11336,32,69.4,Yes
11337,23,69.3,Yes
11338,31,74.0,Yes
11339,27,66.6,Yes
11340,30,75.3,Yes
11341,33,76.0,Yes
11342,34,80.4,Yes
11343,32,90.5,Yes
11344,13,84.3,No
11345,21,72.1,No
11346,28,71.8,Yes
11347,16,60.1,No
11348,14,63.6,No
11349,24,61.0,Yes
11350,31,65.3,Yes
11351,25,75.4,Yes
11352,27,80.2,Yes
11353,28,85.1,Yes
11354,32,85.4,Yes
11355,25,78.9,Yes
11356,34,73.2,Yes
11357,28,87.2,Yes
11358,27,76.7,Yes
11359,34,71.7,Yes
11360,34,76.3,Yes
11361,25,79.7,Yes
11362,33,84.4,Yes
11363,33,67.2,Yes
11364,23,57.0,Yes
11365,30,69.9,Yes
11366,32,66.6,Yes
11367,29,53.0,Yes
11368,31,63.0,Yes
11369,30,70.9,Yes
11370,26,57.1,Yes
11371,28,63.1,Yes
11372,12,74.0,No
11373,12,69.2,No
11374,34,71.4,Yes
11375,24,58.7,Yes
11376,13,57.8,No
11377,19,48.4,No
11378,28,64.7,Yes
11379,20,72.6,No
11380,34,78.5,Yes
11381,23,65.3,Yes
11382,20,58.9,No
11383,30,71.4,Yes
11384,20,57.0,No
11385,24,62.9,Yes
11386,30,96.3,Yes
11387,32,93.6,Yes
11388,30,95.8,Yes
11389,29,93.7,Yes
11390,28,77.3,Yes
11391,32,79.6,Yes
11392,31,81.6,Yes
11393,29,96.2,Yes
11394,21,81.6,No
11395,30,84.0,Yes
11396,34,82.7,Yes
11397,30,96.2,Yes
11398,25,95.8,Yes
11399,24,87.6,Yes
11400,20,83.1,No
11401,13,68.2,No
11402,13,68.7,No
11403,16,85.7,No
11404,29,90.3,Yes
11405,12,73.2,No
11406,14,75.9,No
11407,29,89.2,Yes
11408,26,73.0,Yes
11409,24,92.2,Yes
11410,23,66.2,Yes
11411,27,91.7,Yes
11412,28,89.3,Yes
11413,24,88.1,Yes
11414,24,92.4,Yes
11415,33,82.8,Yes
11416,12,99.1,No
11417,23,80.2,Yes
11418,13,72.2,No
11419,21,71.1,No
11420,23,60.3,Yes
11421,33,80.5,Yes
11422,27,93.5,Yes
11423,23,87.0,Yes
11424,32,92.9,Yes
11425,29,94.0,Yes
11426,28,94.0,Yes
11427,19,93.3,No
11428,30,89.5,Yes
11429,34,87.9,Yes
11430,29,85.0,Yes
11431,32,69.2,Yes
11432,31,83.9,Yes
11433,27,80.5,Yes
11434,23,69.6,Yes
11435,24,59.3,Yes
11436,26,71.1,Yes
11437,15,63.2,No
11438,24,53.8,Yes
11439,31,58.9,Yes
11440,23,70.6,Yes
11441,24,60.6,Yes
11442,25,64.5,Yes
11443,13,65.3,No
11444,14,68.5,No
11445,14,68.3,No
11446,16,56.4,No
11447,13,56.9,No
11448,12,48.1,No
11449,34,63.8,Yes
11450,14,68.3,No
11451,31,76.1,Yes
11452,28,63.9,Yes
11453,15,45.4,No
11454,32,67.1,Yes
11455,18,57.8,No
11456,30,61.9,Yes
11457,32,94.3,Yes
11458,29,91.7,Yes
11459,23,91.3,Yes
11460,31,91.9,Yes
11461,28,76.5,Yes
11462,24,84.4,Yes
11463,29,84.3,Yes
11464,34,95.7,Yes
11465,34,71.8,Yes
11466,18,81.3,No
11467,25,79.3,Yes
11468,28,97.1,Yes
11469,25,89.0,Yes
11470,30,85.8,Yes
11471,20,77.2,No
11472,15,69.8,No
11473,16,69.9,No
11474,18,80.6,No
11475,34,80.0,Yes
11476,29,62.0,Yes
11477,17,79.8,No
11478,30,83.7,Yes
11479,34,75.7,Yes
11480,32,81.1,Yes
11481,31,52.2,Yes
11482,30,80.2,Yes
11483,30,84.0,Yes
11484,25,81.8,Yes
11485,24,89.9,Yes
11486,27,74.5,Yes
11487,19,84.7,No
11488,25,78.2,Yes
11489,15,63.5,No
11490,13,57.8,No
11491,34,70.7,Yes
11492,34,84.2,Yes
11493,32,86.9,Yes
11494,28,80.7,Yes
11495,30,82.0,Yes
11496,34,91.5,Yes
11497,26,72.6,Yes
11498,34,88.3,Yes
11499,34,88.3,Yes
11500,32,86.0,Yes
11501,29,85.7,Yes
11502,34,61.1,Yes
11503,29,71.1,Yes
11504,29,68.6,Yes
11505,12,59.3,No
11506,14,47.3,No
11507,33,62.1,Yes
11508,23,58.7,Yes
11509,16,47.3,No
11510,34,49.2,Yes
11511,17,58.4,No
11512,33,52.4,Yes
11513,34,49.3,Yes
11514,19,57.9,No
11515,34,53.6,Yes
11516,32,61.7,Yes
11517,23,55.7,Yes
11518,20,49.7,No
11519,18,43.3,No
11520,29,64.1,Yes
11521,18,67.8,No
11522,30,72.1,Yes
11523,19,57.5,No
11524,20,50.9,No
11525,13,64.7,No
11526,16,47.9,No
11527,27,54.0,Yes
11528,31,91.0,Yes
11529,23,92.7,Yes
11530,24,94.7,Yes
11531,34,87.2,Yes
11532,28,66.9,Yes
11533,32,63.1,Yes
11534,29,76.4,Yes
11535,23,89.4,Yes
11536,14,74.3,No
11537,26,67.2,Yes
11538,23,68.9,Yes
11539,32,92.8,Yes
11540,30,91.1,Yes
11541,33,71.7,Yes
11542,21,67.3,No
11543,16,61.4,No
11544,18,63.2,No
11545,25,68.3,Yes
11546,26,69.9,Yes
11547,28,70.5,Yes
11548,23,71.2,Yes
11549,24,71.2,Yes
11550,28,64.5,Yes
11551,29,63.4,Yes
11552,32,66.2,Yes
11553,25,71.4,Yes
11554,33,76.6,Yes
11555,25,78.1,Yes
11556,28,90.1,Yes
11557,20,76.7,No
11558,21,67.3,No
11559,26,66.3,Yes
11560,13,58.9,No
11561,12,59.7,No
11562,17,59.3,No
11563,31,64.0,Yes
11564,26,75.9,Yes
11565,33,76.1,Yes
11566,29,82.9,Yes
11567,27,84.6,Yes
11568,27,76.8,Yes
11569,33,72.9,Yes
11570,25,84.1,Yes
11571,32,77.6,Yes
11572,17,71.3,No
11573,29,62.8,Yes
11574,32,84.7,Yes
11575,27,80.8,Yes
11576,31,66.6,Yes
11577,30,54.2,Yes
11578,24,74.8,Yes
11579,23,58.6,Yes
11580,28,52.8,Yes
11581,24,50.2,Yes
11582,26,59.9,Yes
11583,26,50.6,Yes
11584,23,55.9,Yes
11585,25,52.2,Yes
11586,24,61.3,Yes
11587,32,61.3,Yes
11588,27,61.3,Yes
11589,12,51.7,No
11590,16,44.9,No
11591,20,57.4,No
11592,23,70.2,Yes
11593,32,71.2,Yes
11594,21,62.0,No
11595,19,56.7,No
11596,29,64.2,Yes
11597,32,53.7,Yes
11598,25,60.8,Yes
11599,24,97.5,Yes
11600,27,94.9,Yes
11601,32,98.3,Yes
11602,29,93.9,Yes
11603,34,82.3,Yes
11604,33,69.5,Yes
11605,28,85.9,Yes
11606,34,89.5,Yes
11607,18,85.4,No
11608,28,77.8,Yes
11609,30,82.1,Yes
11610,31,98.3,Yes
11611,26,94.5,Yes
11612,33,80.0,Yes
11613,26,74.3,Yes
11614,15,70.5,No
11615,15,68.6,No
11616,24,78.0,Yes
11617,31,80.3,Yes
11618,27,80.8,Yes
11619,27,72.9,Yes
11620,31,68.2,Yes
11621,23,77.0,Yes
11622,27,70.2,Yes
11623,34,59.3,Yes
11624,26,82.5,Yes
11625,24,81.0,Yes
11626,25,78.6,Yes
11627,33,94.9,Yes
11628,26,86.4,Yes
11629,31,78.7,Yes
11630,32,69.6,Yes
11631,21,56.7,No
11632,14,60.1,No
11633,13,61.6,No
11634,29,68.9,Yes
11635,23,80.9,Yes
11636,27,87.0,Yes
11637,34,83.3,Yes
11638,26,91.9,Yes
11639,23,86.7,Yes
11640,23,81.8,Yes
11641,25,89.8,Yes
11642,32,84.7,Yes
11643,13,79.2,No
11644,28,69.5,Yes
11645,30,76.9,Yes
11646,30,71.3,Yes
11647,16,72.9,No
11648,24,63.2,Yes
11649,29,72.2,Yes
11650,34,68.0,Yes
11651,27,63.2,Yes
11652,26,55.5,Yes
11653,28,64.9,Yes
11654,34,61.3,Yes
11655,31,55.2,Yes
11656,14,52.8,No
11657,21,63.5,No
11658,18,63.7,No
11659,34,63.5,Yes
11660,15,47.3,No
11661,19,46.4,No
11662,14,59.4,No
11663,18,71.7,No
11664,32,71.0,Yes
11665,14,73.9,No
11666,20,63.5,No
11667,23,77.5,Yes
11668,17,58.7,No
11669,26,63.4,Yes
11670,31,98.1,Yes
11671,24,92.1,Yes
11672,27,98.6,Yes
11673,27,92.3,Yes
11674,12,78.2,No
11675,33,64.8,Yes
11676,32,83.9,Yes
11677,28,94.4,Yes
11678,15,79.8,No
11679,15,70.9,No
11680,30,74.3,Yes
11681,28,97.6,Yes
11682,26,90.9,Yes
11683,26,84.3,Yes
11684,30,66.6,Yes
11685,14,70.9,No
11686,13,70.9,No
11687,29,77.2,Yes
11688,24,77.5,Yes
11689,15,77.5,No
11690,20,71.4,No
11691,20,78.6,No
11692,30,87.1,Yes
11693,31,77.6,Yes
11694,13,63.5,No
11695,19,80.3,No
11696,17,96.9,No
11697,27,71.4,Yes
11698,24,95.1,Yes
11699,34,75.7,Yes
11700,26,68.7,Yes
11701,21,60.5,No
11702,20,52.3,No
11703,17,54.8,No
11704,12,59.7,No
11705,29,60.2,Yes
11706,31,72.9,Yes
11707,23,81.4,Yes
11708,30,81.7,Yes
11709,30,84.8,Yes
11710,33,79.0,Yes
11711,25,75.9,Yes
11712,29,80.2,Yes
11713,14,74.1,No
11714,13,65.6,No
11715,30,69.2,Yes
11716,26,71.6,Yes
11717,29,71.1,Yes
11718,32,58.0,Yes
11719,14,48.3,No
11720,25,62.6,Yes
11721,17,57.1,No
11722,29,47.2,Yes
11723,31,47.5,Yes
11724,30,60.9,Yes
11725,27,51.6,Yes
11726,26,54.3,Yes
11727,24,50.7,Yes
11728,23,55.1,Yes
11729,20,48.0,No
11730,13,45.1,No
11731,15,42.5,No
11732,18,45.4,No
11733,32,47.5,Yes
11734,14,56.1,No
11735,21,63.5,No
11736,16,51.7,No
11737,21,51.2,No
11738,16,49.7,No
11739,16,48.4,No
11740,26,53.7,Yes
11741,33,82.7,Yes
11742,27,84.4,Yes
11743,25,93.7,Yes
11744,27,76.8,Yes
11745,24,74.5,Yes
11746,34,63.3,Yes
11747,32,69.6,Yes
11748,29,76.8,Yes
11749,32,79.9,Yes
11750,24,78.6,Yes
11751,24,73.5,Yes
11752,30,94.3,Yes
11753,24,91.5,Yes
11754,24,71.3,Yes
11755,15,70.6,No
11756,19,66.0,No
11757,12,64.7,No
11758,19,69.0,No
11759,16,74.5,No
11760,28,75.5,Yes
11761,16,68.8,No
11762,13,65.1,No
11763,18,72.4,No
11764,29,80.9,Yes
11765,16,68.4,No
11766,34,78.2,Yes
11767,24,78.2,Yes
11768,27,74.6,Yes
11769,34,90.6,Yes
11770,17,79.5,No
11771,19,69.2,No
11772,25,74.1,Yes
11773,16,63.1,No
11774,19,69.8,No
11775,17,62.1,No
11776,31,73.0,Yes
11777,29,83.1,Yes
11778,28,80.9,Yes
11779,34,83.9,Yes
11780,31,89.2,Yes
11781,28,82.0,Yes
11782,23,84.3,Yes
11783,33,87.0,Yes
11784,28,82.8,Yes
11785,27,84.3,Yes
11786,25,71.0,Yes
11787,26,74.0,Yes
